Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
7398547269,"Jun 29, 2022, 11:05:02 PM",Afternoon Hike,Hike,,2616,1.46,,,false,,,activities/7398547269.gpx,,,2616.0,1510.0,1460.93994140625,3.585498094558716,0.9675098657608032,101.57030487060547,102.17030334472656,2469.10009765625,2569.89990234375,49.46879577636719,-0.041069451719522476,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5584632754325867,984.7999877929688,,,,,,,,,,,,media/9A7C2058-A558-47AB-AE53-380FDDE6468A.jpg
7404911373,"Jul 2, 2022, 5:14:06 PM",My thighs are burning. What a great view!,Hike,,10716,9.12,,,false,,,activities/7404911373.gpx,,,10716.0,8639.0,9124.25,5.862011909484863,1.0561697483062744,565.0369262695312,565.9368896484375,1602.300048828125,2084.39990234375,49.84701156616211,-0.00986382458359003,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8514604568481445,9124.2998046875,,,,,,,,,,,,media/A26D9B92-4DE9-42B8-B4B6-D2AE4A87D65B.jpg|media/43EBAC38-E479-441B-8CF3-8B8883D30951.jpg|media/1EEE5444-A6A2-4BC1-99D7-CB8694216004.jpg|media/ED5E4723-F705-484C-9A54-54D1EE1F787E.jpg|media/B4BD892B-B639-41FE-812E-0E6467C33DA5.mp4|media/1998A18C-ECED-4DF5-ADB6-E8320D19360F.jpg
7416650262,"Jul 4, 2022, 11:04:44 PM",Arkansas heat is no joke. ,Hike,,5450,12.27,,,false,,,activities/7416650262.gpx,,,5450.0,4385.0,12277.1201171875,19.931995391845703,2.7997994422912598,211.46719360351562,208.3671875,330.8999938964844,389.20001220703125,46.79631423950195,0.02525022067129612,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.252682685852051,10180.400390625,,,,,,,,,,,,media/DB8666E7-A95B-4F5D-BBA7-A6B289447B43.jpg|media/E5425E49-D7E6-40D4-89E3-7044B3ACBA4B.jpg
7422196015,"Jul 6, 2022, 12:12:29 AM",Awesome ride here. ,Hike,,3634,8.59,,,false,,,activities/7422196015.gpx,,,3634.0,2559.0,8598.98046875,10.058008193969727,3.3602893352508545,133.28707885742188,133.0870819091797,351.79998779296875,394.3999938964844,24.630186080932617,0.0023258570581674576,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.366257667541504,7631.39990234375,,,,,,,,,,,,
7780444922,"Sep 9, 2022, 1:18:07 PM","Part of Profile Trail, Grandfather Mtn. ",Hike,,9553,10.77,,,false,,,activities/7780444922.gpx,,,9553.0,8720.0,10777.3701171875,4.839941501617432,1.2359369993209839,341.9444885253906,340.9444885253906,1195.0999755859375,1460.699951171875,49.884769439697266,0.00927870161831379,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.1281660795211792,9825.5,,,,,,,,,,,,media/9299E1F6-1872-4D9D-BAAD-6989E89DD100.jpg|media/8B30E5E2-4AB8-497B-A9BC-FD5DB0C03259.jpg
7836163340,"Sep 20, 2022, 1:56:58 AM",Kind of dead out here tonight. ,Hike,,3165,3.72,,,false,,,activities/7836163340.gpx,,,3165.0,2865.0,3723.320068359375,3.0259766578674316,1.2995882034301758,13.644235610961914,14.444235801696777,36.0,49.900001525878906,12.598231315612793,-0.021486200392246246,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1663635584.0,1.0,24.219999313354492,24.649999618530273,19.440000534057617,0.75,1012.7999877929688,1.8799999952316284,4.25,255.0,0.0,1663584896.0,1663629056.0,0.8100000023841858,,,0.0,,0.20999999344348907,16093.0,0.0,296.20001220703125,,,,0.0,1.1764044761657715,3188.10009765625,,,,,,,,,,,,media/B806D6A9-4360-4B85-8DA3-D61F737E84CA.jpg|media/1787A25E-15DF-4D87-9D7C-0E60C7D6E866.jpg|media/E952A881-F863-4081-B006-B46DEA730811.jpg|media/0C582F5F-C715-412C-B0A1-EE952B5F302F.jpg
8360006380,"Jan 8, 2023, 3:55:00 PM",Sunday Morning Hike,Hike,,7663,3.67,120.0,10,false,,On Cloud Runner,activities/8966009624.fit.gz,,,7663.0,5143.0,3674.2900390625,2.654003858566284,0.7144254446029663,176.6919403076172,176.19200134277344,339.6000061035156,454.6000061035156,49.83759307861328,0.013608071021735668,,,47.0,24.334938049316406,,88.362548828125,,,654.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,1673190016.0,3.0,6.28000020980835,4.909999847412109,4.760000228881836,0.8999999761581421,1026.0,1.9500000476837158,2.6500000953674316,39.0,0.0,1673181568.0,1673217408.0,0.5600000023841858,,12162060.0,0.0,,1.0,16093.0,1.0,283.8999938964844,,,,0.0,0.47948452830314636,3674.300048828125,,,,,,,,,,,,media/F02DCDE8-7208-48AF-9F9F-5356C77522FC.jpg
9764312188,"Sep 1, 2023, 8:51:47 PM",Friday Afternoon Hike,Hike,,2025,1.61,174.0,10,false,,On Cloud Runner,activities/10467956397.fit.gz,,,2025.0,1403.0,1616.4300537109375,3.2879881858825684,1.152124047279358,103.74665069580078,106.4466552734375,722.5999755859375,813.7999877929688,49.90010070800781,-0.16703476011753082,,,69.0,37.79450988769531,,125.1135025024414,,,267.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,1693598464.0,3.0,24.0,24.149999618530273,14.680000305175781,0.5600000023841858,1021.9000244140625,2.2200000286102295,4.800000190734863,125.0,0.0,1693566336.0,1693612800.0,0.625,,12162060.0,0.0,1.0,0.800000011920929,29173.0,4.0,,,,,0.0,0.7982370853424072,945.4000244140625,,,,,,,,,,,,
9770777035,"Sep 2, 2023, 6:00:53 PM",Rainbow Falls,Hike,,5235,5.51,171.0,51,false,,On Cloud Runner,activities/10474840538.fit.gz,,,5235.0,4650.0,5518.35986328125,2.7899413108825684,1.1867440938949585,219.17947387695312,218.6790008544922,757.7999877929688,892.5,46.63259506225586,0.009060663171112537,,,62.0,44.26593017578125,,135.8294219970703,,,744.0,,,51.0,,,,,,,,,,,0.0,,0.0,,1.0,,1693677568.0,1.0,24.3700008392334,24.600000381469727,15.029999732971191,0.5600000023841858,1022.3300170898438,1.840000033378601,5.159999847412109,150.0,0.0,1693652736.0,1693699072.0,0.625,,12162060.0,0.0,1.0,0.12999999523162842,29465.0,9.0,,,,,0.0,1.0541279315948486,5469.7001953125,,,,,,,,,,,,media/A43AF85B-4C7B-4229-A0F0-7550A6882BF3.jpg|media/3E7A6105-BCBA-428B-91D4-163C1CC100C5.mp4|media/57ADAD7C-0F78-4E5E-9235-C5033DCC4526.jpg
9798748267,"Sep 6, 2023, 11:19:07 PM",Wednesday Evening Hike,Hike,,3408,3.25,155.0,10,false,,On Cloud Runner,activities/10504347278.fit.gz,,,3408.0,2429.0,3254.389892578125,3.6760010719299316,1.3398064374923706,108.17449188232422,74.4739990234375,1933.800048828125,1989.699951171875,32.257965087890625,1.0355243682861328,,,61.0,45.224853515625,,118.2789535522461,,,393.0,,,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,1694041216.0,1.0,22.899999618530273,21.280000686645508,1.4900000095367432,0.23999999463558197,1009.4400024414062,3.809999942779541,8.229999542236328,155.0,0.0,1694003584.0,1694049792.0,0.875,,12162060.0,0.0,1.0,0.019999999552965164,47344.0,2.0,,,,,0.0,0.954926609992981,2409.699951171875,,,,,,,,,,,,media/01D3F770-4960-4C4A-8680-8EE505FEED5E.jpg|media/AA5CAB77-AA9C-4474-ABFC-6DA30E2E43B2.mp4|media/8FC3B3D7-3B16-4961-BE21-3134846399C8.jpg|media/0772C632-D09E-45CD-A6DB-9E4D84DFADD0.jpg|media/1D46B8E5-5A3E-4D43-9754-57EFA796FCEA.mp4
9804303223,"Sep 7, 2023, 4:47:27 PM",My quads are DONE!,Hike,,10599,8.32,179.0,106,false,,On Cloud Runner,activities/10510199657.fit.gz,,,10599.0,7647.0,8321.9599609375,3.2740235328674316,1.0882647037506104,639.114990234375,621.4149780273438,1986.5999755859375,2604.10009765625,49.99964141845703,0.21269027888774872,,,65.0,38.03590393066406,,141.4176483154297,,,1453.0,,,106.0,,,,,,,,,,,0.0,,0.0,,1.0,,1694102400.0,1.0,24.540000915527344,22.760000228881836,0.6399999856948853,0.20999999344348907,1013.989990234375,1.309999942779541,4.599999904632568,327.0,0.0,1694089984.0,1694136064.0,0.875,,12162060.0,0.0,1.0,0.27000001072883606,32431.0,4.0,,,,,0.0,0.7851646542549133,8322.0,,,,,,,,,,,,media/EDA7015D-9D91-4D4F-A10A-2AF5808F80EB.jpg|media/320B904E-3BE0-4BC2-A4C2-F61AE7C68CD9.jpg|media/686A1E3E-5ACA-44F3-B57E-4C29AD359F78.mp4|media/CA5EBA92-79F5-443A-9859-63BBBA59E197.mp4
9957318203,"Oct 1, 2023, 3:59:46 PM",Sunday Morning Walk,Hike,,6049,6.48,162.0,26,false,,On Cloud Runner,activities/10670755376.fit.gz,,,6049.0,4983.0,6488.7998046875,3.240000009536743,1.302187442779541,269.99462890625,269.49462890625,1804.699951171875,2002.5,49.122806549072266,0.007705585099756718,,,62.0,46.74348831176758,,117.07875061035156,,,809.0,,,26.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,12162060.0,,,,,,,,,,0.0,1.0727062225341797,441.6000061035156,,,,8312.0,,,,,,,,media/864DDE57-C8FC-4D44-A1D6-C207D7E6882F.jpg|media/4A76CDBC-11A2-4EAF-B00F-3EB301E12997.jpg|media/689C472B-0D33-41E6-AE8B-A4C040CE3412.jpg|media/A6132B48-E665-4DA3-9BED-B748740E0904.jpg|media/6585DF31-EEDC-4F2B-8839-71C17306070D.jpg|media/FCF3467E-F0F5-4EA5-9FD2-DA86701E3BB6.jpg|media/64621223-1033-47CF-AEB4-C13A44C4725A.jpg
10080492517,"Oct 21, 2023, 8:59:21 PM",Saturday Afternoon Hike,Hike,,3603,1.22,162.0,7,false,,On Cloud Runner,activities/10799127086.fit.gz,,,3603.0,1444.0,1224.969970703125,2.9939942359924316,0.8483171463012695,141.0747528076172,102.2750015258789,1561.699951171875,1634.9000244140625,49.95294189453125,3.1674246788024902,,,53.0,20.892675399780273,,122.24945831298828,,,285.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,12162060.0,,,,,,,,,,0.0,0.339986115694046,0.0,,,,,,,,,,,,media/81EE813E-E914-427D-AB0E-BDDDC7BC98DC.jpg|media/5C7F7EB3-D719-429D-9F4C-521AAFE7A33A.jpg|media/2B62796A-C974-431F-A4B0-BD164C0C1BA7.jpg|media/83CFAA41-DE17-4846-9346-6AC0ADECE14A.mp4
